name,company,area,min_salary,max_salary,description,link
前端岗位-vue亚信外包,上海瑞应人才科技,成都·武侯区·中和,8.0,9,基本要求： 1、3年及以上前端开发经验，计算机相关专业。2、 熟悉主流的前端应用开发框架，如VUE2/VUE3等 ，有丰富的PC端开发，兼容性，性能优化经验； 3、 理解组件化开发思想，有一定的设计能力； 4、具备良好的客户服务意识，以为客户创造价值为牵引，具备良好的逻辑思维能力、沟通协调和抗压能力，责任感强；5、了解常见的后端技术栈和工具，有多角色协作完成项目的实践经验；6、前端基础良好，熟悉JavaScript的DOM、BOM等核心技术，对网络通信有一定理解；7、能遵守相应的UI规范和技术规范，高保真还原UI设计和按规技术实施。8、拥有良好的代码编写习惯，有良好的拼写规范，边界处理意识及良好的注释习惯。加分项(满足2项优先安排面试)：1、有大数据paas saas相关产品从业经验，最好做过项目定开交付。3、参与过大型项目的开发。4、带过团队或拥有某个产品线负责人的经验。5、拥有前端工程化建设经验。6、能够良好的运用TS编写规范化代码。,https://www.zhipin.com/job_detail/2987082101b903df1HB52dy9GFRZ.html?lid=4XjNNXJbVRL.search.20&securityId=vWTvBmkBBLbpp-z1IAqz106csH2dY8pVcR8sTOpa0v1qyWM7gGyVps7gT-ThJJ4g_qWUNbtgur5OVJbqnDv_Sv0__Mlx2AKz9vb1Vox2cnSNpFCE4nH0&sessionId=
web前端,海势科技,成都·武侯区·新会展中心,8.0,10,岗位职责：1、负责公司平台系统的前端界面设计开发，web系统PC端与移动端设计与实现；2、根据产品需求，配合后端人员实现产品界面和交互功能，页面维护及性能优化；3、按时保质完成开发任务，及时发现并解决开发过程中出现的问题；岗位要求：                                                   （有政务微信，大屏数据展示项目开发者优先）1、能独立完成产品前端设计开发；2、精通Web前端技术（HTML/CSS/JavaScript等，熟悉HTML5/CSS3/ES6者优先）和W3C规范，能够解决各大主流浏览器的兼容性问题；3、对原生JavaScript有深入理解，熟练使用JQuery等前端类库；4、有Vue.js项目开发经验，熟悉服务器端开发技术；5、熟悉gulp，webpack等前端构建工具，熟悉sass等css构建工具优先；6、有使用JS封装良好的前端组件经验者优先，有开源项目者优先；7、具备良好的逻辑分析能力、分析问题和解决问题的能力，良好的沟通能力和团队协作能力；,https://www.zhipin.com/job_detail/504c1371db52e50f03142d-5E1A~.html?lid=4XjNNXJbVRL.search.228&securityId=6CzMD203TfFnJ-R16qtSKMjfYOlyxa_v1-6nCSpPzUN3W440dUgoNwwi0Rz5QONkkQyd0u-Bq2uYaftAR-h8xLi7v0HSRl0SWbbS8IO8cGZx6gM~&sessionId=
web前端,穹鼎,成都·郫都区·犀浦,8.0,10,岗位职责：1、根据项目需求及未来规划，参与医疗信息化平台的设计、优化及技术选型；2、设计前端页面实现软件功能；3、编写软件产品中功能模块的单元测试代码；4、完成在各个测试阶段BUG的修改；5、与产品负责人协同业务架构和技术架构的匹配度，并适当调整；6、负责解决开发过程中的技术问题。7、承担部分现场实施工作。任职要求：1、计算机相关专业本科及以上学历，3年以上vue前端开发经验，有完整的业务类项目经验；2、熟练使用websocket、localstorage、canvas，了解SignalR相关技术；3、精通css3，熟练使用Sass、Less、Stylus预处理工具及Flex 弹性盒布局；4、JS、ES6基础扎实，精通常用数据结构和算法，熟悉面向对象开发方式和JS异步编程；5、熟练使用andt UI框架、echarts、d3、highcharts、flot图表插件；6、精通vue全家桶，并了解其原理；7、熟悉webpack，了解前端工程化，模块化，前后端分离；8、有良好编码习惯，善于沟通，对待工作积极主动、认真负责，热爱钻研前沿技术；9、有富文本二次开发经验者优先，有electron项目开发者优先。能接受出差和驻场开发，请仔细阅读招聘要求是否于自身条件符合,https://www.zhipin.com/job_detail/71e731631324e3d13n1-3ti1FVI~.html?lid=4XjNNXJbVRL.search.233&securityId=MOMR_9g5v6x4h-R1ZgYNn3gtRhx5WV22XtPcaskT_gVzw7TTBcBbwaWn5y2sxFqD6PIDG4qMhokkfxUVTPJ7gfDJ9Bzfgk9KxqFnldPDWCL8LIC4og~~&sessionId=
web前端,泱北科技,成都·武侯区·火车南站,8.0,10,"一、工作内容1.负责垃圾分类回收预约平台（C端）的开发。2.负责垃圾分类回收结算APP（B端）的开发。3. 负责管理系统（B端）的开发。4.负责大屏软件（B端和G端）的开发。5.负责电商平台（B端和C端）的开发围绕垃圾分类产业生态的系列产品平台，进行持续研发。二、职位描述1. 设计核心产品的前端架构，并协同组员实现并持续优化。2. 优化前端开发方式及协作流程，创建技术标准及规范，并孜孜不倦的布道。3. 为前后端技术改进、网站性能优化、技术选型提供解决方案。4. 前端前沿技术研究和新技术调研及应用，提升团队的技术能力。三、职位要求1. 精通各种前端技术，包括HTML/CSS/JavaScript/Node等。2. 具备跨终端的前端开发能力，Web(PC+Mobile)/Node/Native App三个方向上至少精通一个方向，具备多个的更佳，鼓励在Native和Web技术融合上的探索。3. 对前端工程化与模块化开发有一定了解，熟练运用主流的移动端JS库和开发框架，并深入理解其设计原理，例如:React（必须具备）、Vue、Angular 等;4.具备良好的团队协作精神，能利用自身技术能力提升团队整体研发效率，提高团队影响力, 对前端技术有持续的热情，个性乐观开朗，逻辑性强，善于和各种背景的人合作。5.如果有获得国家认证的一些软件技术相关证书，可以在面试或者简历中着重提出。6.本岗位招聘对象为国家统招本科及以上，要求学习专业为计算机相关专业，请其他人员不用投递简历。",https://www.zhipin.com/job_detail/8da1b9209a3530ea1Xx62N24E1NU.html?lid=4XjNNXJbVRL.search.234&securityId=mOb574Y9W6CWg-E1n0OjSLoZjU2Or5Gi-Jq24uLblRzFBgnyDfp-q1Vwp4JtHqdlt130MUS3wzVDgZjcdsWCaV2bn2e5u5XoqOEjbRngYT6fSxzESA~~&sessionId=
前端开发,九月天,成都·双流区·华阳,8.0,10,"岗位职责1、负责WEB前端设计、开发、调试和维护；2、负责用web标准规范页面代码，优化页面，提高用户体验 ；3、负责根据需求，分析并给出最优的前端技术解决方案；4、负责了解产品设计逻辑及交互设计方案可行性评估.5、与产品、后台开发人员保持良好沟通，以快速理解、消化各方需求，并落实为具体的开发工作；能独立完成功能页面的设计与代码编写，配合团队完成功能页面的需求调研和分析。 任职要求：1.计算机相关专业, 具备扎实的计算机编程基础，3年以上工作经验；2.熟练掌握uniAPP/HTML/XHTML/Javascript/Ajax/XML/Http/CSS等开发技术与网页制作技术，有VUE,Html5,CSS3的经验优先；3.熟练使用JavaScript实现各种常见的效果,保持高效的前端性能优秀代码的可维护性和兼容性，熟练jquery、vue和requestjs相关组件封装；4.具备良好的学习能力以及团队协作能力;5.热爱前端开发，并且有长期的前端技术深入研究计划者优先。6．有高度的责任心，能承受工作压力，有良好的沟通技巧和团队合作精神；7．有电商开发项目经验，小程序项目经验优先。",https://www.zhipin.com/job_detail/22822f6f7fb1887e1nR73tW4GFBR.html?lid=4XjNNXJbVRL.search.202&securityId=pc9ZWu7MMOvOO-Q12KZ0uQVG40smPr4TZNkU3Ux6CbpZvKkP4gUFNC0a05a2FJ6lThirkiiO6vN-fDqejAWfdM-gg2gdeWjsaqwYpyFv_cIacQoG&sessionId=
web前端,理想管家,成都,8.0,10,"需要中级及以上的web前端工程师！ 1、负责相关的项目前端页面开发； 2、负责不断完善优化开发标准。 3、与UI设计、产品经理、后端研发紧密工作，产出高质量前端页面； 岗位要求： 1. 精通Javascript、HTML/XML、CSS3、Html5等前端开发技术等网页制作技术,具备独立项目开发的能力； 2. 熟悉W3C标准,理解并掌握 JavaScript 语言核心技术 DOM、BOM、Ajax、JSON 等，对浏览器兼容性、http协议、前端性能优化等有深入理解； 3. 熟悉JavaScript第三方 插件和组件库如.JQuery, Bootstrap, Echarts, Element UI等 3.熟练使用Vue.js框架，1年及以上Vue.js使用经验,熟练使用Vue全家桶（Vue+Vue Rooter +VueX+Vue）； 4.精通各种Web前端技术，对符合 Web 标准的网站重构有丰富经验，有成功作品 5.熟悉后台开发语言java者优先 6.有移动端H5页面开发经验，熟悉PC和H5端的web适配，有页面和性能部署和优化经验者优先； 面试时能简单上机操作的优先！ 薪资：面议",https://www.zhipin.com/job_detail/6c3bdf7625193f3a1XRz2N27GVNW.html?lid=4XjNNXJbVRL.search.180&securityId=gXqUwGjQHZZIT-p1mPRUL0e7GD-EqJgEOOXhsV0AbrX2t-XUIkjVLGL0roa_Ot3CixSbzUhj7HajFtqpfXEd97L95RNKuFnRCI6SZWtM-Djz2Dyz6Yk~&sessionId=
web前端,风行猫,成都·武侯区·环球中心,8.0,12,vue相关开发者原生js能力sass/lessbom/dom操作做过即时通讯的加分,https://www.zhipin.com/job_detail/7ec01d48a219c0e61XJ52d-9EVNS.html?lid=4XjNNXJbVRL.search.192&securityId=sZ_jRmYja0St3-2132usu6-7Nny7cMEyMXw9UEg9gJNmYtMrQ9GYYwDTuSWDhVI057cuJRe8ci4CJWFysX_1KCjayipSx2wtrwYhMDFldKWTc9TurDo~&sessionId=
Vue/小程序前端开发工程师,百汇吉,成都·武侯区·石羊场,8.0,10,1、熟练掌握vue，熟悉MVVM框架，并有实际的vue项目开发经验。2、熟练掌握JavaScript，DOM/BOM等前端技术，熟悉W3C，ES5/ES6，CommonJS等相关标准。3、理解CSS盒子模型，标准流等布局理论，熟悉HTML5/CSS3。4、熟悉nodejs+webpack前端构建工具。5、熟悉移动端布局、适配、和兼容性问题。6、熟悉微信小程序开发原理、开发流程，接口组件、验证授权等，能独立开发微信小程序应用。7、熟悉Echars或Highcahrts框架。8、有页面性能优化的经验。9、对大前端技术有兴趣，热爱钻研沉淀和分享。10、两年以上前端工作经验。,https://www.zhipin.com/job_detail/33f87282864767470nZz0925ElY~.html?lid=4XjNNXJbVRL.search.57&securityId=tk3zfVVJI40Wn-g1xyoR9QZQUt9Wit3wMwymTc6gy70MzCKkMdsXoca_kwRfo9Wbljcj2FxnM1XQK-Jeo9HK7gpxOLBVi_aa6uTUFGmfAHaJeCpk&sessionId=
web前端,烽烟科技,成都·武侯区·石羊场,8.0,12,1、负责PC端网页，App，小程序，系统开发。2、配合后台工程师制定服务接口并实现交互效果。3、负责产品的持续迭代工作。岗位要求：1、熟练掌握JavaScript，TypeScript。2、熟练掌握当前主流的前端框架：vue3.0、react、Uni-app等3、熟练Webpack等打包工具，并且能根据项目对其进行优化。4、熟练使用Linux、Nginx，能够自行部署前端项目。5、了解CI/CD，能够搭建前端自动化工作流。6、能解决各浏览器的兼容性问题。,https://www.zhipin.com/job_detail/a3acd47615cfeebb1HFz2t--FVA~.html?lid=4XjNNXJbVRL.search.123&securityId=osmIyLWMabhis-x1ZsuFq8xRD6jCQyLQT-4uOZqLYIi5ecNksvCbwZ54tAdO-5uqrD4fEI0ZrfNPIPIH4Z0E53WFNlosLg-w2vrjMZaumJzuB7ef&sessionId=
web前端,学为科技,成都·成华区·成都东站,8.0,13,1. 负责公司现有平台项目前端代码维护2. 迭代更新平台功能3.vue3  vite2  element-plus webpack 微信小程序  uniapp 自适应布局4. 具备独立开发模块的能力5. 视频 音频 pdf word ppt 等文件类型在前端的展示及展示效果，展示速度的调优策略6.具备前端界面加载渲染效果速度优化策略7. 有可展示项目，最好是上线产品8. 具备canvas学习开发能力,https://www.zhipin.com/job_detail/36da3d05424670771XF-292-E1RT.html?lid=4XjNNXJbVRL.search.140&securityId=sisaNj6btcGIh-X14ESWmx0L7r1xhZ8l4W6qv_5YtZKJi9yrJpVZNE-_84FVuq5xjlZV30lXHWREi6nLlGJ75t7s5yVjiyYxhPX4mvsYKn1o0yZRKh0~&sessionId=
web前端,成都优帆科技,成都·武侯区·新会展中心,8.0,13,职位职能：1、负责公司软件相关产品的前端开发（H5项目、微信小程序、网站PC）；2、与产品经理、后台工程师紧密工作在一起，实现产品交互方面的开发需求，确保产品具有优质的用户使用体验；3、产品易用性改进和Web界面技术优化；4、参与前端框架的设计与建设，公共组件的设计和实现；5、参与讨论、构建系统原型设计。6、领导交办的其他工作；职位要求：1、专科以上学历，2年及以上工作经验；对Web前端工程化与模块化开发具备丰富的经验；2、熟悉掌握Vue，React等Web前端框架；3、熟练掌握HTML、HTML5、JavaScript，CSS/CSS3等Web标准技术；4、能够独立完成项目开发，具有较强的综合分析问题及解决问题的推动能力；5、做事严谨踏实、责任心强，善于思考和总结；6、有较好的沟通能力，有良好的团队合作精神；如果可以的话请随你的简历附上：1、你的前端作品地址，并介绍下你所做的工作；2、你常上的3-5个网站或使用的互联网应用；优先条件：有使用apicloud进行混合开发经验优先；,https://www.zhipin.com/job_detail/2408af49454391771XR829i6FltZ.html?lid=4XjNNXJbVRL.search.165&securityId=Y9okhxCnptW1o-l18rl4DT_hymLGfbMJfsmaPpFlpdz1nwuwlTWk9XjejFTU4vrmhyxXtVAqSvcxjS-Oxe6rRS5ldL5CefU4_ZEFdn1yGVA_nbT7&sessionId=
web前端,支一,成都·武侯区·孵化园,8.0,12,技能要求 HTML，HTML5，Javascript，es6，node.js职责描述： 1.根据需求负责 WAP站、H5站、PC站开发和兼容适配。满足性能、兼容性等质量要求；2.对接后端及客户，明确需求范围，制定完整计划及方案，参与需求开发；3.负责规范前端开发流程，对自身前端开发工程化问题进行探索，并提出设性的解决方案，承接各产品提出的前端开发工作； 4.参与公司核心前端框架、关键技术、业务模块的研究、设计和实现； 5.能给出项目完整解决方案，对团队及结果负责，负责带队进行攻关及业务开发，保证项目进度任职要求专科以上； 1.三年以上web前端开发经验及前端团队管理经验，互联网相关从业经验者优先； 2.必须有审美和交互的品味，精益求精的精神，善于沟通3.精通HTMLHTML5、Javascript、ES6，熟悉react、vue.js等js框架；4.掌握前端数据可视化方法；5.具备一定的算法能力，能够初步进行js性能调优；6.熟悉软件开发流程和git的使用，拥有软件开发流程中的代码规范意识、配置管理规范意识、文档撰写规范意识和团队合作沟通交流意识；7.有较强的逻辑思维能力，有良好的沟通能力及团队管理能力，责任心强；8.学习能力强，适应能力好做事细心，有耐心；9.喜欢尝试最新的技术，追求编写优雅的代码，从技术趋势和思路上能影响技术团队。10.有Android、iOS混生经验优先,https://www.zhipin.com/job_detail/47bddd04aefc40970X1z3NS1FVo~.html?lid=4XjNNXJbVRL.search.166&securityId=na37raGdpcQFm-d1OaJT14wRamAdkUdWkPMgr5quLYUaEUIc01iHW3I1D8eTI88R-U3hebNg_KA9XEOyV1iilJcAEtwElH192-mKpxVR6F3hBrcU&sessionId=
WEB前端,友赢合亿大数据,成都·金牛区·金沙,8.0,12,工作内容：为茶店子智慧街道搭建可视化平台任职要求：1、3年以上Vue前端开发经验，具备大中型项目实际开发经验。擅长数据可视化相关前端工作，做过可视化图表，能处理触屏下交互组件的优化等；2、优秀的javascript基本功；3、熟练运用HTML，CSS等前端技术；4、熟练React进行项目开发，有完整React项目开发经验，包括架构，编码，规范制定；5、熟练技术栈： React.js + Webpack + Babel.js + ES6 + React-Router + Redux；6、熟练使用vue全家桶(Vue+Vue-router+Vuex+axios)开发项目；7、配合后台调用接口；8、熟悉工商数据有相关从业经历者优先；9、具有奉献精神，共享技术，一起进步！10、gis 熟悉vue 熟悉地图方面，高精地图数据规格研发经验，择优录取！,https://www.zhipin.com/job_detail/27da907ed12899f21nV92tq1F1NV.html?lid=4XjNNXJbVRL.search.94&securityId=BatXGooSDyUzr-j1g7304ZHh8B88rT8lBTOYVIuJAnsIFhPitjY72M_A9XuCCZDoB1RT3MaECz_2sZr7pFBrNtoNEn0nMp-L35XptFlhU9w7OBYb_iBz&sessionId=
web前端,四川九鼎乾元科技,成都·青羊区·草堂,8.0,11,"1. web实际开发经验5年以上，有过内网开发经验优先（需要线下面试，尽快入职）2、熟悉前端项目开发流程，熟悉GIS和D3.js框架,熟悉前端主流框架: vue2\3， 熟练掌握常用的JS 库，如jquery、echarts等， 对页面展示具有较强的敏感度3、具有前端项目架构经验或参与前端Ul库设计者优先4、掌握对前端JS代码的优化能力5、熟悉git代码管理工具，理解并掌握代码管理规范6、能够独立设计软件业务模块，有独立项目架构能力7、能适应出差加班8、可以接受加班出差的（有出差补贴）9、五险一金、不出差早九晚五点半周末双休，国家法定节假日都休",https://www.zhipin.com/job_detail/acd4691f21b42e221nJ409y-ElZX.html?lid=4XjNNXJbVRL.search.95&securityId=lqnBqrc8NV6Jj-31_JxfdovKOFk0aNrf9o-BZF8vRKcPTLcKPzB6izBPNm18D4Op6C3hVKjcmchoUIKcyOor_6zCQeftkkMRI4kDrvD4SHzQ8St-O51wFINA4p0EGAN7obcJzSCbhE9wvj_ZD_4yqQ~~&sessionId=
web前端,弘视科技,成都·武侯区·新会展中心,8.0,10,岗位职责：1、参与公司各项目需求分析、前端架构设计、开发实现2、Web前沿技术研究和新技术调研岗位要求：1、熟练掌握HTML、CSS、JavaScript等Web前端技术2、熟练使用VUE、REACT等web框架3、熟悉了解Bootstrap、AntDesign、ElementUI等框架4、了解一定网络知识，熟悉Web性能优化5、能够高效的与后端API进行交互6、重视代码质量，具备良好的代码风格和编码习惯7、能独立完成Web项目架构设计、开发实现,https://www.zhipin.com/job_detail/29be1bf8b7c2b67c1XVy0tq4GVVV.html?lid=4XjNNXJbVRL.search.152&securityId=-PBq70yzB7tLX-m1uqZefmjI8dxPP8PoyWO5SHJKPYbyGfIUv46mW3PqgIPfzC0hjxVsR6sfm6hu8bDPs_Vtgal-M0v4SYLggYCU-6CjpOHqqOUgW94~&sessionId=
前端开发,成都元素科技,成都·武侯区·保利花园,8.0,10,1. 3年以上工作经验；2. 精通HTML、CSS、JavaScript等Web前端开发技术；3. 精通使用VueJs全家桶；4. 至少参与过三个及以上开发项目（须能访问），并承担主要开发；5. 学习能力强，逻辑思维敏锐；6. 精通Vue3相关知识点。,https://www.zhipin.com/job_detail/e73446060e65e2361XV_2ti4F1RV.html?lid=4XjNNXJbVRL.search.110&securityId=qZp5oAlZh1b5C-q1F0gdHpaclShO2qTWpqa6a1_aQZiDM2KCpl22bFXpJLVQiPClBTKelxB7q3Iub-ZFPH9crSKuDurlPdIgxLaNcuxPoQ9ONtegaA~~&sessionId=
前端开发,汉科数联,成都·武侯区·新会展中心,8.0,40,前端岗位职责：1.负责公司web页面制作2.负责小程序相关产品的开发3.负责移动端web的开发，h5活动页4.负责业务后台，运营工具后台的开发5.负责公司的桌面客户端开发6.负责推动与优化业务线中前端基础架构、组件抽象；7.负责调研与推动提升开发效率的工作方式与新技术8.积极参与到公司的业务发展与产品规划职位要求：1.熟练掌握JavaScript，CSS，HTML，DOM、canvas、动画、协议、安全、网络、性能优化等前端技术，对主流前端框架（ React \ Vue \ Angular等）至少一种有深入应用并深入理解其设计原理；2.玩过express或koa/egg 其中一种3.负责electron客户端的开发，熟悉nodeaddon的编写，有c++编程经验的优先4.熟悉基本的开发工作流，使用过一种web服务器部署并配置环境5.熟悉项目管理和协同开发6.熟悉flutter技术或有相关工作经验的优先7.积极参与公司或社区的技术活动，并能为公司进行站台,https://www.zhipin.com/job_detail/5b57341ecb253e5d1XZz3NS4EFBZ.html?lid=4XjNNXJbVRL.search.162&securityId=lQ6KHQaZFm0tu-S17ydJQBL5iv0PWXsxm5dvIRkNE9x5acIkByGYod5D84_TLLPij-i-4AGIYnkL0dy9fVdLVR5wgxTHZEYZ6ALbq4nSI1DgdHDT4hU~&sessionId=
web前端,思迈特尔,成都·成华区·二仙桥,8.0,12,岗位职责： 1. 根据需求文档，利用Html5、JavaScript和CSS等相关技术设计开发WEB前端产品；2.基于Html5标准编写可复用的用户界面和组件；3. 在iOS和Android设备的相关浏览器上开发Web App；4.负责改善用户体验，以及各项性能的调优。任职要求:1.计算机、软件工程相关专业，2年以上前端开发工作经验；2.精通JavaScript、Ajax、CSS3、WebSocket等Web开发技术，熟悉HTTP协议，熟悉HTML5;3.至少熟悉一种常见JS开发框架，例如JQuery，JQuery，Bootstrap，Vue等并有一年以上开发使用经验；4.熟练使用各种数据可视化开发插件Echarts、Highcharts等；5.在数据可视化方面(图表，大屏，3D，GIS)有实际项目开发经验者优先；有Android应用开发经验者优先；6.了解或使用过Canvas、SVG、WebGL、ThreeJS等相关可视化技术和框架者优先；7.有较好的沟通和业务理解能力，乐于解决具有挑战性的问题，善于跟进新技术的发展；8.具有吃苦耐劳和团队协作精神，能适应一定的出差任务。抗压能力强，能积极主动的思考和解决问题。,https://www.zhipin.com/job_detail/a085a1275116f7d60nx90tm-E1s~.html?lid=4XjNNXJbVRL.search.99&securityId=9arR5EmZm0MSN-H1YVe0GW3REzXu8mEBGrEZFLLmitfomRnFWd8vKIovv48-eGLg1CGrVVWU6h7ua1doxkGhNWu3PCcZpN5XRjemIFIfPUvaSp9o&sessionId=
web前端,创客云大,成都·武侯区·新会展中心,8.0,10,"1.三年以上的工作经验。2.负责公司PC,H5,小程序,混合式APP的开发3.有一定的代码规范。4.熟悉div+css,能解决各种兼容性问题.5.熟悉jquery、vue和node。",https://www.zhipin.com/job_detail/b141b052d32414db1nB_392-FlpY.html?lid=4XjNNXJbVRL.search.172&securityId=nJXopzWeTtYjV-w12IdxEMTAB7J3stBub27akU_A_Lz3DFnnBkZV2uweUc7f_Fx5wEPX0FQFy6Y4pfuP9CS2byjUFqhrZKrlQe9aiBNf0_NIEvY4hLQ~&sessionId=
WEB前端,椒麻科技,成都·武侯区·环球中心,8.0,12,"岗位职责：参与产品设计讨论,从前端技术角度评估可行性负责公司相关产品的功能迭代开发岗位要求：精通JavaScript，React, Vue等前端技术，熟悉混合开发；熟悉HTML、CSS、W3C标准、常见协议、浏览器兼容性，熟练掌握HTML5、CSS3和ES6；掌握webpack、gulp等前端自动化工具，熟悉Node.js，对less或sass预处理语言有了解;熟悉不同平台浏览器内核之间的差异，开发兼容主流PC/移动端代码经验；熟悉git分支使用；对模块化，组件化，前端工程化有所认识。加分项1.css3,html5,es6实践经验2.H5视频特性，直播经验4.有开源作品或技术博客",https://www.zhipin.com/job_detail/34e37b70e452361d1XJ52tq9E1dT.html?lid=4XjNNXJbVRL.search.88&securityId=iOWBjMDdmm4kn-i1_0C4MAH33LdD0Xxh5mkOjkKp-NZRRqa_3Dd8AfN3NBL5Ru2raBGWnngh_MfU07JMYi8xGnaSdltrlx3SvkcOvgaS7B9dOmCTywM~&sessionId=
web前端,成都晟堃科技有限...,成都·武侯区·中和,8.0,10,1、计算机相关专业，专科以上学历，1-3年以上Web前端开发经验；2、喜欢钻研新颖的Web前端技术，熟悉W3C标准，对表现与数据分离，web语义化等有较为深刻的理解；3、能熟练编写具有良好风格规范的；HTML+CSS代码，熟悉ES6、React、Vue等前端框架、规范或工具者尤佳；4、对前端自动化部署有一定的了解，熟悉fis、glup、grunt，webpack等前端自动化工具中的至少一个；5、有一定的代码洁癖和良好的文档能力，熟练使用各种前端调试工具，能独立发现问题解决问题；6、对Web产品设计和用户体验有一定的了解，熟悉当前互联网的各种流行应用；7、良好的团队协作意识和积极的工作态度，抗压能力强，能接受加班。,https://www.zhipin.com/job_detail/e5b12d7180ab14041XV829W9F1Y~.html?lid=4XjNNXJbVRL.search.174&securityId=tCZygJoh1TxZl-p1JQQ03idJWeVFaRoHHz2L7AkrWXmJaGfuV_13IZPthAoJ3d8fl04GZyECHi_wxTYxHsDuvCb9GM4Etg5aHY4O0F04BAy43G8Q8A~~&sessionId=
web前端,本千医疗科技,成都·武侯区·新会展中心,8.0,10,1、  高质量实现产品要求，高精度还原视觉设计师的成果；2、  使用Vue技术完成前端开发工作；JavaScript程序模块开发，通用类库、框架编写；3、  负责PC浏览器端和移动H5端功能模块的设计及组件化开发工作；4、  协助前端开发团队完成前端框架的重构；,https://www.zhipin.com/job_detail/82ac4c49c9b250fe0Xx-2dq0Elo~.html?lid=4XjNNXJbVRL.search.121&securityId=unjUjULuFta7T-A1ch_Yxl_3S6mILKYJP7_fM0gU4Oet9bh1kZSeCDi_8u-SX7MN52N1sPXxmoPqIQK_tbgasNhe5bsija8AEBoe4vhVYHus9J8~&sessionId=
web前端,秀才,成都·武侯区·新会展中心,9.0,10,【岗位要求】1：前端基础扎实，具有2年以上互联网开发经验；2：熟练使用vue、elementUI全家桶，并具有实战经验，熟悉生命周期、能使用及自定义指令，能封装组件。有独立搭建前端架构经验；3：熟悉基于Ajax、axios技术的应用开发，前端自动化工程 npm、yarn、webpack、gulp等；4：有跨平台混合App开发经验，有react-native 、Android 、IOS 开发经验者优先；5：具备良好的代码编程习惯及较强的文档编写能力；,https://www.zhipin.com/job_detail/3810208a8f250ea81n162Ny0E1dT.html?lid=4XjNNXJbVRL.search.255&securityId=pbj6dVFOq1Ot_-Y15wftgAUBHuWP4ywd815OF-p54G-4YRX2sOLHSZ2HxkRoVhSw3IM5lUZXtYV1FROrMJVicVBX7snWBC1yyUsCe2_ygL2yp9136pvc&sessionId=
VUE前端程序开发,成都吉联达科技,成都·武侯区·科华北路,9.0,11,"岗位职责：1、负责和后台开发人员协作确保整个产品功能的实现和运行；2、对自己代码进行复查，进行单元测试，对软件质量负责；3、负责公司WEB应用产品的前端开发，配合UI完成产品设计，配合后端开发人员完成数据交互及动态功能实现;4、负责应用功能的开发，编写标准化的代码，提升用户体验，促进产品易用性改进和界面性能优化;5、与后端开发人员保持良好沟通，快速理解、消化各方开发需求，并予以实现。岗位要求1、2年以上工作经验，本科及以上学历2、熟练使用uniapp3、熟练使用Vue全家桶(Vue + Vue-route + Vuex + Axios)4、熟练使用Ajax、 Axios、JSONP实现与后台交互5、熟练使用HTML5+CSS3制作符合W3C规范的页面，根据设计图还原视觉性设计，兼容各大浏览器6、熟练使用CSS预处理器(Less) ,了 解Styuls7、熟悉使用WebPack打包、 npm包管理、git版本管理。",https://www.zhipin.com/job_detail/00e4cf4f51cbe5281HF62dW7FFpZ.html?lid=4XjNNXJbVRL.search.17&securityId=eHa4Uns0cZjkf-51GNf_dEQevn65RDag3I0GvU4Z1mTXPJG8mvqWJvKje3IvSUZ6g5gbHf-H4Nog_oUU-Fq7Ul21P15PbuFYwT7rkv2R2yrojPWubvS2&sessionId=
web前端,三合创享,成都·武侯区·新会展中心,9.0,14,(1)   对币圈有一定了解，熟悉交易流程，对量化交易有基本了解，熟悉TradingView各类指标接入（2）计算机相关专业，大学本科及以上学历，三年以上工作经验；（3）至少熟练使用一种主流前端开发框架（如：vue/react/angular等），并能独立搭建开发环境；（5）能独立开发微信小程序，熟悉小程序各种规范，使用uni开发过APP，有成熟项目；  (6)   对区块链有浓厚的兴趣，欢迎志同道合的你     注：岗位为量化交易平台岗位，如果您特别热衷量化交易，可以来聊,https://www.zhipin.com/job_detail/ae01e6006e4ba4701nJ63ti7FFpZ.html?lid=4XjNNXJbVRL.search.89&securityId=uf6BLdSdM7B6b-Y1MW6odESYO4SYp9BBK80M_mg3X6xrwGXI2D52E_ZXgDeBVfnOsybGACC5Nhx_OavUEN0OUOXmXV7OnBkHrTblcLQtCw2OnnPj_F4~&sessionId=
web前端,闻得,成都,9.0,12,前端开发工程师岗位职责：1、具有良好的代码编写规范意识及Web前沿技术研究和新技术调研2、与后台工程师协作，完成数据交互、动态信息展现和用户的互动3、使用Vue技术栈进行单页面或多页面系统开发4、持续的优化前端系统的体验和性能5、跟进业界前端发展动态，推动技术架构和业务架构的升级任职要求：1、计算机相关专业本科及以上学历，3年以上前端领域工作经验2、熟悉前端核心的HTML/CSS3/JavaScript/ajax3、熟悉前端开发技术和工具，熟悉流行的前端框架Vue，具有Nodejs开发经验。有websocket经验更佳4、推动开发和维护前端的基础组件，以及在各业务线的落地5、保持高效的前端性能，优秀的代码可维护性，良好的浏览器兼容性6、良好的学习能力，沟通能力，追求完美，有工作激情，能在较大强度下工作,https://www.zhipin.com/job_detail/5b3b5fd64beacc0e1nV-29-8EFJY.html?lid=4XjNNXJbVRL.search.96&securityId=SYNT1sCvTMLv8-p14W_J8YXQC4q5uQf8uMf3we4aSelLckRIoY-45zBRjyCD0esdkIyURaiHhhIt7dBNv6iAQYquuPPXtp3VmswZOUKMp_XHR4rWjzca&sessionId=
