name,company,area,min_salary,max_salary,description,link
水电安装项目经理,祥源聚安装,成都·温江区·柳城,9.0,12.0,岗位职责：1、组织设计和制订工程建设计划；2、配合相关部门做好设备安装的设计、概算、招标工程量审核、安装调试等工作；3、配合施工单位按照相关管理制度、安装图纸、操作规范和进度要求完成土建和设备安装任务；4、及时处理工程管理中发生的异议和投诉，不断提高服务满意度；5、对施工现场进行监督管理，做好安全与现场管理工作；6、建立土建施工等进度记录和台账，做好与施工单位的设备安装图纸等资料的交接存档工作；7、对土建、设备安装作业量等相关数据进行统计和报表分析，根据分析数据建议对策并向部门经理反馈。任职资格：1、大学专科及以上学历，建筑、土木、工民建类相关专业；2、5年以上工程管理工作经验，有相关行业工程管理经验者优先；3、熟悉工程项目前期资料申报和施工证照、工程报建报装等办理工作，熟悉项目招标和施工监理工作，能够进行图纸审查和协调工作；4、熟悉国家相关政策法规，具备与岗位所需的相关专业知识，熟练使用办公软件和CAD制图软件，具有核算统计技能；5、具有很强的责任心和事业心。6、能够代做预结算的人优先考虑,https://www.zhipin.com/job_detail/33b4a15e8fd7dbab3nd_3d-_GVQ~.html?lid=4WqP1pKEbEJ.search.65&securityId=B3pdWfQysupK1-Y1mK1hmZmiXkRP1TP9VZBr9hEAif6wIxojNDze8Rii7IbH8drJUheVsmkwb4YwN6M28BGSCjuisFpO_cn5yKGoufUuBrlZOVYwY8Q~&sessionId=
消防工程项目经理,四川泰格尔,成都·金牛区·人民北路,10.0,12.0,职责描述： 1.具有丰富的工程及维护管理经验3-5年以上2.负责对工程维护部所有员工的工作指导、培训、监督、组织和管理工作3.具有丰富的劳务班组管理经验3-5年以上 4.参与项目造价、预算审核，严格监督各项施工成本，做好项目成本管控工作； 5.负责整套项目资料完善、审查及归档工作（包括但不仅限于会议纪要、图纸、现场施工资料、监理资料等）；    6.负责对现场工程质量进行监督，保证工程质量；    7.负责组织实施项目验收等工作；    8.完成上级领导安排的其他工作。    9.能做项目人工报价和施工管理方案任职条件：    1.身体健康，爱岗敬业，具备良好的职业操守；     2.无违纪违法记录及其他不适合应聘的情形；    3.年龄为35岁-45以下，熟练驾驶、能接受异地偏远地区出差；    4.大专以上学历，建筑、土木、机械、结构、弱电、机电、安装类专业，熟练使用办公软件和CAD制图软件；    5.熟悉电厂电站项目现场管理，具备10年以上项目现场管理相关经验；持有建造师证等相关证书优先；    6.具备优秀的沟通协调能力、执行能力、应急应变能力及团队管理能力，能够独立开展现场管理相关工作，协调处理好各项事宜；    7.具备良好的时间、成本、质量、进度的管控能力及风险管理意识；做事认真仔细，勤奋踏实，责任心强。加分项有以下行业经验：工程施工,https://www.zhipin.com/job_detail/009c7f1b7530dfc41Xd62Nm8FFBQ.html?lid=4WqP1pKEbEJ.search.87&securityId=hOfCynvkEJ8cD-X1X2_J7t0QsanPnJv095wbyDnMhZj9-4VxOrr2X2CyEiA-OELrn0SjHQU_OQ1ibknDC511v9Qd735faJkbFqSEJKebZmlCfM-s&sessionId=
机电安装项目经理,高质建筑,成都·龙泉驿区·大面,10.0,15.0,岗位职责：1、组织设计和制订工程建设计划；2、配合相关部门做好设备安装的设计、概算、招标工程量审核、安装调试等工作；3、配合施工单位按照相关管理制度、安装图纸、操作规范和进度要求完成土建和设备安装任务；4、及时处理工程管理中发生的异议和投诉，不断提高服务满意度；5、对施工现场进行监督管理，做好安全与现场管理工作；6、建立土建施工等进度记录和台账，做好与施工单位的设备安装图纸等资料的交接存档工作；7、对土建、设备安装作业量等相关数据进行统计和报表分析，根据分析数据建议对策并向部门经理反馈。任职资格：1、大学本科及以上学历，建筑、土木、工民建类相关专业；2、10年以上工程管理工作经验，有相关行业工程管理经验者优先；3、熟悉工程项目前期资料申报和施工证照、工程报建报装等办理工作，熟悉项目招标和施工监理工作，能够进行图纸审查和协调工作；4、熟悉国家相关政策法规，具备与岗位所需的相关专业知识，熟练使用办公软件和CAD制图软件，具有核算统计技能；5、具有很强的责任心和事业心。,https://www.zhipin.com/job_detail/9219b735ebdb26eb1HV42tm0FFJW.html?lid=4WqP1pKEbEJ.search.75&securityId=t5HqWoUBcKTX--91YcIQMRW5sZY_STT95bu4cDmWtv6QvRNcoEHfklZwMPoLdpCVhMsWgn-tN6XhHXIa2LdAS1hgXJg9AaKkXAP_840zR-EPCTb6AYM~&sessionId=
一级建造师,四川众诚万合企业,成都·金牛区·抚琴,10.0,15.0,有相关工作经验持证，兼职符合公司招人条件一、岗位职责：1. 负责编制工程项目施工图纸，并组织实施；2. 对建设项目的设计方案进行审核并提出改进意见和建议；3. 管理现场工作进度及质量控制工作；4. 与业主及相关部门沟通协调解决问题；5. 完成上级领导交办的其他任务。 二、任职要求:1. 本科及以上学历，土木/结构等相关专业毕业者优先;2. 有5年以上大型房地产或基础设施类工程的实践经验，其中至少2年担任过项目经理职务；3. 精通国家有关法律法规和标准规范,https://www.zhipin.com/job_detail/d0d58b3caca304031HV-29m_GFtU.html?lid=4WqP1pKEbEJ.search.36&securityId=HqVzSc28UK9Sg--1oqtYUP2SdM1joVlnhLICuRXZ4WFPv574Qg8potXIqm8mE_SboHP3Ww1970nQMppdC7DZ7IUE8vT1nBE-dx8mnZqeUAxzO8JyYYY~&sessionId=
诚聘通信电气水利工程统计物理数学写作人员,印家,成都·双流区·华阳,10.0,11.0,岗位职责：工作日期：不限工作时间：不限结算方式：月结要求：1.需要写作本专业文章，熟悉本专业知识。2.电气 土木 机械 控制 计算机，电子信息，光学，大数据，医药工程，交通工程，无人机等都可以。3.掌握本专业常用的研究方法，比如spss，python，stata，matlab，r，ug，cad等等。3.至少硕士学历，博士4.需要稳定可靠，兼职长期有效。5.能够提供修改售后。工作方式：1.需要有电脑，通过网络沟通并传输文件。2.不强制接单，但接单后请负责到底。福利待遇：1.能提供丰厚薪资2.不需要出勤，在家即可。职位招聘30-150人,https://www.zhipin.com/job_detail/619497da733d430c1HB42NS9ElJR.html?lid=4WqP1pKEbEJ.search.47&securityId=Z5WHdjNVJcx9b-m1gSa3g_6ewbLPYr_devHrP4Gx04zwGY1k6drFmRhAN0J9k1QTV1PBQ-A2piIo_pEryAetD-QENEMvY4BWZ2FCwUulabK1KXAZsfW9&sessionId=
项目采购工程师,天齐锂业股份有限公司,成都·双流区·华阳,10.0,15.0,工作职责1、负责在建项目潜在需求的搜集、沟通与梳理；2、负责在建项目采购市场信息收集和调研；3、负责在建项目进度跟踪与信息同步；4、根据公司制度要求，负责在建项目采购计划的具体执行及实施；5、负责所辖业务范围采购资料的档案管理工作；6、部门其他工作安排。任职资格1、学历要求：本科以上，建筑、土木、造价或理工科专业背景优先；2、3年以上工作经历，有大型工程建设单位及大型工厂综合项目建设工作经验者优先；3、精通招标采购流程，具备较强的沟通表达能力、商务谈判能力、供应商管理能力、抗压能力、自我约束力及责任心，逻辑性强，品行端正；4、具有项目工程服务采购经验或者大型设备采购经验；4、有基础财务知识，熟练使用智能化办公软件，了解或使用过SAP系统的优先；5、具有英语表达和阅读书写能力优先；6、吃苦耐劳，根据工作需要，可以接受出差。,https://www.zhipin.com/job_detail/8749655ba50822811HV-29i0EFJT.html?lid=4WqP1pKEbEJ.search.72&securityId=lHjGrQDgtsiG2-O1mO5pXDFIxQPU6iYMvWVbIr4ICiKSn6hy-AoOYuLS9PZLiKfm4fcl4uwcb_aF2uf82BkOzfuoADkRX46GXfvyogoSSw1dAvS1BaKx&sessionId=
连锁装饰工程 营建工程师,浅鹭工程咨询,成都·锦江区·琉璃场,10.0,13.0,该职位作为第三方项目经理/营建工程师，为知名连锁餐饮品牌，提供专业化工程项目管理服务，代表甲方开展门店新址勘查、设计沟通、装饰施工监理和交付等全过程项目管理。1. 土木、建筑、机电（电气/空调）相关专业教育背景，本科及以上学历。2. 5年以上施工管理/监理工作经验，对室内装饰工程相关专业知识有一定了解。3. 具备较好的项目管理、人际沟通技能。4. 有较强的学习能力，以及目标导向的自我管理能力。5. 能适应短途出差的工作状态。,https://www.zhipin.com/job_detail/11ca1f93b6fa7be81Hd-39W-FldW.html?lid=4WqP1pKEbEJ.search.57&securityId=HkUMMtEDzN0a2-x193QCnD5SvKOKrFkmw5DlZ0oj-UVbi4JvQNKrcEIx5iw-46PH-0X-Z8lKLI2FjyRBBG4yBUdE5Wxhp2lD-2siuINNwBI7NHov3HQh&sessionId=
电气工程师,敬佑建设有限公司,成都·成华区·驷马桥,11.0,12.0,有以下职称证的（建筑，给排水，暖通，结构，道桥，园林，市政，测量，电气，水利，土木，公路，机电）,https://www.zhipin.com/job_detail/7a8ff7e61190eeeb1HBy29q5GVpT.html?lid=4WqP1pKEbEJ.search.17&securityId=dOa8wborV1QNv-j1jqewvlCWkfOT-4zu67Dq4zff2l0yhgGMN43-oicskb0glmCA967FbBPjEETKm2jda44g9YU6ln0oEUORUKLw31Ykp_DEalRRYAxH&sessionId=
公路设计,中纬达,成都·成华区·成都东站,11.0,14.0,我公司主要从事公路桥梁市政道路及其附属工程的相关设计、外业测量、技术咨询等工作。  要求能熟练运用CAD、纬地系列软件、桥梁相关设计计算软件、office或wps软件，能作为项目负责人带领团队完成三、四级公路、农村公路等总体、路线、路基路面、交安、标准跨径简支桥梁及涵洞工程设计！同时能带领团队完成三、四级公路、农村公路的外业调查测量任务！具有较强语言表达能力，能高效和业主联系沟通汇报！  要求土木类相关专业全日制本科或以上学历，有公路行业中级或以上职称，能吃苦耐劳，有学习专研精神和团队意识，有机动车驾驶证能熟练驾驶！,https://www.zhipin.com/job_detail/3ba76df68fb7752b1nRy2t-7FFFV.html?lid=4WqP1pKEbEJ.search.9&securityId=mIQx-5jvLEW22-31KErA-hx9Yj0btDOnecZEHkbxXOFDL6B5AhqngpAHhM366nWi7GxaFHfzeZYZ9k4E2kF49hRUwzQxrHz2wlAt7WxyIGzx2SNjZN7K&sessionId=
土木/土建工程师,亚金建设,成都·锦江区·牛市口,11.0,16.0,1、大专及以上学历，水利水电工程等土建类相关专业；2、持有水利水电建造师证、工程师或者水电工程技术职称者优先；3、从事水利工程施工和管理的一线工作，熟悉水利工程专业施工规范，有较强组织协调能力，善于寻找解决方案解决问题的能力；4、擅长编写施工组织设计、施工方案，有电建、能建施工项目部的技术主管、技术部主任经历优先；5、做事负责、工作细心、具备合同意识和成本意识。,https://www.zhipin.com/job_detail/355256a2b7ffee541HB_2tq5ElNZ.html?lid=4WqP1pKEbEJ.search.4&securityId=9jyxHvm4aIUvJ-x1JGrNDdhZBgiya87tvW3EqxAnt5GM1cX_DlBTyaQWkvdvZbhbMrlIG4q-yrlieBU984-yLsiq7Z5RV0D__lPZjhGh9Dav16qUjWWq&sessionId=
解决方案工程师,零一通途,成都·武侯区·中和,12.0,20.0,岗位职责：1、跟踪智慧交通、智慧城市行业发展趋势和相关政策解读，并协同产品、技术制定相关解决方案，负责解决方案的价值传导、技术交流、赋能与支持工作；2、了解行业动态，掌握丰富的行业知识并有数据积累，研究行业现状及发展方向，为客户提供行业数字化规划、设计、课题研究等咨询服务；3、协助开拓市场，支撑销售团队进行售前业务拓展，包括客户需求引导、业务和技术梳理、定制解决方案、编制项目建议书、市场报价等，支持客户交流、项目投标等工作；4、协助项目交付，负责方案技术交底与技术支持，参与第三方系统设备选型；5、与产品研发团队合作，传递市场需求，完善满足特定行业及应用场景的产品；6、负责公司技术生态企业与技术发展的研究与跟踪，生态合作，提出规划性方案与建议。二、任职要求:1、交通、土木、计算机、通信、软件等相关专业全日制本科以上学历；应届毕业生可适当放宽要求。2、从事智能交通、智慧城市相关工作1-3年，对智能交通、智慧城市建设有深入的研究和全面的认识，熟悉国内交通行业信息化市场；3、熟悉政府类单位的立项与采购流程；4、沟通能力强，表达有逻辑层次且思路清晰能处理复杂客户关系；5、强大的解决方案规划、撰写能力，演示文案编制与讲解能力；6、丰富的行业知识及分析能力，能够提供专业咨询和课题研究；7、有产品研发、重大项目规划设计工作优先。三、福利待遇：1.弹性工作时间：9：30-18：30，半小时浮动；2.周末双休，享受各种国家法定节假日、带薪年假；3.入职购买五险一金；4.享受各种节假日福利；5.丰富团建活动：下午茶、生日会、体检....,https://www.zhipin.com/job_detail/940c8c0e3df6640a1Hd82927E1tY.html?lid=4WqP1pKEbEJ.search.84&securityId=9tgepKaU63D7g-_1cv-7O0Y6YMgD6Ajq21MyrhEph1H5wCAnGc4IhfoUyXyhXoKsgHKdh6rHVA6grIHMqsNtjKKCTmm12Y9dED9bq3ekyAjhD26Qjos~&sessionId=
园林成本经理/成本主管,恒博筑景,成都·龙泉驿区·龙泉,12.0,18.0,职位描述技能要求：CAD，计量计价软件，制图软件，建龙软件，合同管理岗位职责1、全面负责公司成本工作，建设成本相关制度及流程。2、负责各项概算、预算、人工单价分析、审核、方案测算及经济对比等工作，负责项目的竣工结算审核及流程跟踪。3、负责工程进度款的审核，申请与回收工作。4、负责编制工程成本报表，建设过程工程成本， 并协调处理业务范围内的各种外部关系。5、完成直接上级委派的其他任务。任职要求1、建筑工程、土木、工程造价等相关专业大专及以上学历；2、年龄30岁以上，具有8年以上大型施工企业成本系统管理经验，2年以上同岗位工作经验；需持有造价师资质；3、对工程项目甲乙方的预算、结算、合约管理有丰富的经验；4、统筹能力佳，管理能力强，团队管理水平上乘，为人处事公正、严谨；为团队管理、团队打造负责；5、有较强的沟通协调能力，工作耐心细致、抗压能力强、责任感强；6、熟练掌握相关工程造价管理和成本控制流程，了解相关规定和政策；熟悉施工项目的预算成本审核与管控工作，，并给予管理支撑与指导，把控关键风险；对过程分析预警，成本控制相关工作熟练；7、熟练使用办公软件和CAD、宏业、广联达等算量软件；8、持有汽车驾驶C1(及以上)资格证，并熟练驾驶。福利待遇：1、五险一金、带薪年假、病假，每年调薪；2、丰厚年终奖金，享受各种补贴、节日/生日礼物；3、定期员工活动（旅游、拓展、聚会、团建、生日会等）；4、不定期员工活动 （体育、娱乐、文化、聚餐等）；5、提供多方位带薪培训、外出学习，全面提升员工个人能力；6、为每个员工创造内部成长的职业通道，确保晋升发展；7、公司重学习、重能力、重人才，注重现代化人性化管理；8、公司非常尊重和善待有贡献的员工，对于高业绩将给予超高回报并超值奖励；9、公司项目位置以四川境内区域为主，目前在建项目更多集中在大成都范围。心动吗！心动就赶快联系我们吧！别怕你体内的洪荒之力会伤人，我们就需要你有这样的干劲儿，期待能力者的加入。联系方式公司名称：四川省恒博筑景建设实业有限公司公司地址：成都市龙泉驿区桃都大道888号新城吾悦广场写字楼职位福利：五险一金、节日福利、带薪年假、周末双休、绩效奖金,https://www.zhipin.com/job_detail/c8c5aa667aba582a1HZ_2dq1E1NV.html?lid=4WqP1pKEbEJ.search.90&securityId=F42uxDvxurqMi-b1NVQUA372pfCApion2S8pOIyuLgUUu-FUNT1RzPuZNZBaKCCd1kwPVTlTtDjRpbgJQwetervH7UUGurJlGXzVUGsqN-kr9x1WUA~~&sessionId=
项目技术负责人,蓉景房产,成都·金牛区·中医大省医院,12.0,15.0,1、具有建筑、土木、工民建相关专业专科及以上学历；2、具高级工程师证;3、熟知国家级地区现行各项规范和法规，熟悉房地产建筑预结算及建造，具有全面，完整负责大型建筑工程管理工作经验，能有效地管理工程质量，保证进度，控制项目成本。4、工资待遇面议；,https://www.zhipin.com/job_detail/93c568d46993d00c1nR73NW9E1NQ.html?lid=4WqP1pKEbEJ.search.25&securityId=mBNSEH68hgrWi-51GBMrWnxwIkK8wecHSQUYpPwPvSO2nKXaAYwNa_RiS_R9rgAJSQjqaXNaYpzaifsKamVvg6xMhDnGiTNq60JrWAtNAi3i-sFC_JjG&sessionId=
界面开发工程师,积鼎,成都·武侯区·新会展中心,12.0,24.0,1、基于自主三维CAD/CAE图形平台进行前后处理各项功能的二次开发。2、基于QT框架进行交互界面，业务逻辑的开发，实现和测试。3、优化自主三维图形平台的显示效率与效果。任职要求：1、计算机软件及应用，土木，机械相关专业专业，学历重点本科及以上。2、熟悉QT界面开发，具备3年以上C++开发经验。3、具备CAE前后处理开发经验或者CAD/CAE软件如AutoCAD，revit，abaqus，Ansys等二次开发经验。4、熟悉OpenGL，VTK开发者优先。5、具备团队精神，有责任心，善于沟通，语言表达流畅。,https://www.zhipin.com/job_detail/d89f232e01c058ca1HV43dW7EFZS.html?lid=4WqP1pKEbEJ.search.51&securityId=Mv638yC24IxiI-X1ZTfYYQyGpGud5_EEEO3rXsFlVyoI0AoirrSbYN91BTNZEKXjwQHtd9w42luZIsNgyTND5eFhCqKlG4sd7oZRSQhClVxfLFaldA~~&sessionId=
高级经理,济邦投资咨询,成都·武侯区·玉林,13.0,23.0,岗位职责：（1）为基础设施和公共服务领域的单体项目、区域开发和城市发展等提供策划顾问、财务顾问、政府监管咨询、企业管理咨询、工程咨询、政策研究等基建咨询服务的一项或多项；（2）负责咨询业务的项目管理（项目经理），包括项目范围管理、人力资源管理、项目质量管控、项目预算管理、时间进度管理等；（3）参与基础级员工带教；（4）参与相关咨询业务的商务开发，维护良好的客户关系；（5）参与内部相关工具、方法、模型的整理研究工作，以及参与行业研究、新产品研发等。任职要求：（1）经济、管理、金融、财政、规划建筑、土木/交通运输/能源/环境工程类专业或复合专业背景，全日制本科及以上学历；拥有注册会计师、咨询工程师（投资）、全国造价工程师、中高级技术职称（工程系列、经济系列、会计系列）等证书的优先；（2）具备三年（硕士毕业）或五年（本科毕业）及以上相关工作经验；（3）愿意拥抱变化，善于解决问题，具有较强的学习能力、策划能力、逻辑分析能力、商务沟通能力和文字表达能力；（4）拥有良好的大局观和团队合作精神，较强的责任心，以及良好的承压力；能适应频繁出差。,https://www.zhipin.com/job_detail/8a5e9f5be8b051841nF72tq6GVBU.html?lid=4WqP1pKEbEJ.search.70&securityId=h9lzyR8xCRYpW--10qfdBgy-0M8a9Y0kZvhshOhUJSvNXI1GRn7yZOoc13ySNRfZEaDF3cxizs9PgNuJLrkBid_FJ6xaGPAvIooE5CfN88kkGZAC&sessionId=
售前工程师,smartbow,成都·武侯区·新会展中心,15.0,25.0,职位描述：1.负责公司结构监测方向项目售前技术支持，包括技术宣讲、客户交流与汇报，收集客户需求并编制解决方案及相应汇报ppt。2.负责大型项目招投标工作的技术支撑工作，包括系统规划、技术方案撰写、标书撰写、技术答疑等工作。3.负责项目总体目标的收敛，承担招投标阶段之前的项目管理工作。6.负责项目执行过程中技术支持，包含有限元模型建立、阈值设定、施工部署图绘制、异常监测数据分析等工作。5.协助建立结构监测行业方向完善的销售工具库、知识库，并对展会、宣讲会、论坛等市场活动进行技术支持。                                                               任职要求：1、具有土木桥梁等相关专业，大学本科及以上学历；2、具有结构监测项目经验者优先；3、熟练使用Doctor Bradge/MIDAS/ANSYS/ABAQUS等有限元软件4、熟练使用Cad绘图软件及word，excel，PPT等office办公软件；5、能适应短期出差；6、具备良好的市场洞察力，交流逻辑思路清晰，语言表达流畅，能够准确把握客户需求。7、具备团队协调能力及协作精神；,https://www.zhipin.com/job_detail/2a584cddda0bf52c1XB629i6ElJT.html?lid=4WqP1pKEbEJ.search.69&securityId=udJ4hKdsVoPOh-41oM4htsalzypUlSQ3mo2fTpQsaOYoeV5skYEuMzJiKympdBojeYXx5L4H6-4X-TJJUaXPZNm-LrtxuAwBFO0roYXJdbwo&sessionId=
输电线路设计（电气及结构专业）,方禹电力工程设计,成都·锦江区·琉璃场,15.0,20.0,1、要求电气工程及其自动化/土木/工民建等相关专业全日制本科及以上学历;2、从事220kV及以下电压等级的线路电气及结构专业设计2年以上工作经验，能独立完成220kV及以下输电线路电气及结构专业各阶段的设计工作；3、熟悉相关输电线路电气、结构规程规范及相关的技术标准，了解国内有关电力行业的设计新标准；4、掌握输电线路电气及杆塔结构和基础配置的专业知识，熟练运用相关专业设计软件；5、工作主动性和团队合作能力强，具有较强的沟通能力，吃苦耐劳；6、熟悉国家电网设计规范和乙级设计院设计工作流程，具有电力设计院工作经验优先考虑。7、本岗位同时也招聘应届毕业生，要求电气类、土木类专业本科以上。,https://www.zhipin.com/job_detail/33c01168434c7eae1HB-2d21GVBR.html?lid=4WqP1pKEbEJ.search.43&securityId=Xs2lkLRzFLYC2-B1-zU094FuA-a1lYWnBsB3yz_jM0zONg3IkyD3Yy94B7n4R6lwkhpDxT0u-4t7Y5sVv3CwU9GozvvgNEjHLIdKlJC_H1r6hVize2EY&sessionId=
海外工程师/设计师,楷德电子,成都·龙泉驿区·大面,15.0,20.0,注：本岗位面向海外留学生岗位分为商务、工程、设计三大方向，招聘专业包括：商务方向：经济类、物流类、工程类（工程管理、工程造价）工程/设计方向：工程类、建筑类、土木类、机电类、机械类、材料类专业（建筑学、土木工程、新能源科学与工程、光伏发电技术与应用、建筑环境与能源应用工程、能源与动力工程、供热工程、燃气通风及空调工程、给排水科学与工程、环境工程、过程装备与控制工程、建筑电气与智能化、电气工程及其自动化、新能源材料与器件、工程造价、工程管理等）商务方向-工作内容：1.负责公司项目的投标报价编制；2.负责工程的工程量计算、预算、中间结算跟踪；3.负责工程的成本核算分析及控制，项目部上报的材料申报单的审批、人工费、机械费用的对比审核；4.跟踪施工过程中发生的变更、洽商、工作联系单、签证费用的编制及上报；5.协助项目部编制竣工结算及资料收集；6.配合现场收方及工作量统计、编制结算及上报；7.配合各部门相关工作及数据提供；8.定期及时向上级领导汇报工作。工程方向-工作内容：1.负责现场施工本专业领域的管理，参与现场的施工进度管理；2.负责现场施工相关设备安装的检查、抽查等质量控制；3.负责本专业施工所需的设备、材料的保护；4.根据施工需要对施工图纸提出修改意见；5.施工现场与设计、分包、监理的协调；6.施工现场签证、工程量的确认等。设计方向-工作内容：1.收集、整理前期基础资料，参与方案设计；2.根据相关设计规范和要求，进行本专业图纸设计；3.设计过程中与其它专业的沟通、配合；4.根据施工现场的实际情况，进行本专业图纸的修改；5.参与技术交底并配合现场施工。岗位要求：1.海外院校相关专业毕业，本科以上学历，英语四级或雅思6分以上；2.熟悉相关专业技术规范，能熟练使用相关软件、工具等开展工作；3.思维灵活，学习能力强，有一定的专业敏感性；4.有强烈的工作责任心和良好的沟通能力；5.有相关项目经验、设计经验者优先。培养模式：1.“国内+国外、设计+施工”复合型培养，“轮岗部门+海外事业部”双向培养跟踪；2.快速晋升通道；3.商务类：“千帆计划”校招培训+ 海外项目学习参观+半年至一年国内商务（总部商务部）+ 一年国外商务（海外事业部商务部 / 海外项目部）；4.工程/设计类：“千帆计划”校招培训+ 海外项目学习参观+ 半年至一年国内设计/工程（设计院 / 国内项目部）+ 一年国外工程（海外项目部）。薪资待遇：应届毕业生首年年薪,https://www.zhipin.com/job_detail/eb31b7f7544e03bc1HF62ti1GVBX.html?lid=4WqP1pKEbEJ.search.14&securityId=n5a4ZOYWxIF0y-v1BQi2ea5QPg0_fAsoE-V_7quB501NSTEfKnRyJOt3bGig6jecBLdp2GubUzyMNVEf-C0YnBMH_Vl6tFpBUJjTH4qfxIZ5OlXShg4m&sessionId=
注册岩土工程师,信恒建筑鉴定,成都·武侯区·玉林,20.0,30.0,不接受挂靠，非诚勿扰，待遇从优本公司采用底薪加提成模式，提成工资优厚，可面谈。（1）岗位职责：1、完成检测鉴定工作（现场指导、报告审核等工作）2、完成交办的其他事项3、学习能力强，能承受一定工作压力4、能适应出差（2）任职资格：1、具有注册土木（岩土）工程师证书，并注册在本单位，有注册一级结构工程书及岩土双证者优先；2、本科以上学历，土木工程、工民建、地勘、岩土等相关专业，优秀大专生亦可放宽学历；土木工程相关专业中级工程师职称；3、 从事过结构设计，（从事质量检测，房屋鉴定工作经历2年以上优先，对主体结构，钢结构，地基基础检测流程、规范了解，会用检测相关软件）；4、有良好的服务意识，能吃苦耐劳、有强烈的自信心。具有较强的组织能力、协调能力和资源整合力；5、思维敏捷、善于沟通，亲和力强，形象气质佳，具有良好的职业素养。职位福利：五险一金、绩效奖金、年终奖金、交通补助、餐补、通讯补助、带薪年假、年终奖、分红,https://www.zhipin.com/job_detail/269c2098330cabb71Hdz3d25F1JW.html?lid=4WqP1pKEbEJ.search.13&securityId=0KPw04HQ31s4S-M18Aeot-eEQMRRCxR9ndvj9EPAJpXP5e1c1anVnyK6jC0VHDbW2PacTAJh6aWR54gLGLusfN0AeXDPM5_rPdJH1EERvKcygyGSUg~~&sessionId=
